idImpianto;Gestore;Bandiera;Tipo Impianto;Nome Impianto;Indirizzo;Comune;Provincia;Latitudine;Longitudine
13177;TUPPINI GIULIANO;Agip Eni;Altro;AGIP;VIA COLONNELLO G. FINCATO 75 37142;VERONA;VR;45.45738912;11.01838723
24603;MILD S.R.L.;Agip Eni;Altro;agip 13810;VIA MANTOVANA 185/M 37137;VERONA;VR;45.40088994;10.92126679
12613;GLAM S.R.L.;Agip Eni;Altro;AGIP 13854;VIA DA LEGNAGO  37141;VERONA;VR;45.45230405;11.05225242
12618;VENTURINI MAURIZIO;Agip Eni;Altro;AGIP DI VENTURINI MAURIZIO;VIA MAMELI,17 37126;VERONA;VR;45.45071274;10.99032462
10475;DE BENI STEFANO & C. S.N.C.;Pompe Bianche;Altro;Al Risparmio di Corso Milano;CORSO MILANO 108 37138;VERONA;VR;45.44575913;10.95577911
10831;POGGIANI S.N.C. DI POGGIANI VALERIO E C.;Pompe Bianche;Altro;Al Risparmio di Piazzale Porta Nuova;PIAZZALE PORTA NUOVA 3 37138;VERONA;VR;45.43018305;10.98709792
15274;GAUDIO ANDREA;Pompe Bianche;Altro;Al Risparmio di Via Torbido;VIA F. TORBIDO 25/A 37133;VERONA;VR;45.43417595;11.00755175
22565;AUTO METANO S.A.S. DI CORRA' ENZO, DAL DEGAN DOMENICO E TAIOLI FELICE & C.;Pompe Bianche;Altro;autometano sas verona;VIA AVESANI 17 37135;VERONA;VR;45.42365989;10.99394627
10491;AVIO PETROLI DI LIBERA SERGIO & C. S.N.C.;Agip Eni;Altro;avio petroli snc;CORSO MILANO 147 37138;VERONA;VR;45.44405894;10.96520757
34216;BFF & PARTNERS DI REGHENZANI MARCO E BUONCRISTIANI ANDREA S.N.C.;Q8;Altro;bff - q8;via Bresciana  36 37049;VERONA;VR;45.44678941;10.92140205
12856;FURLANI LUIGI E FURLANI ANDREA S.N.C.;Repsol;Altro;BITUM CALOR;VIA SEBASTIANO DAL VINO 1 37133;VERONA;VR;45.43395158;11.01040533
6915;CARPANE' FABIO;Esso;Altro;carpane' fabio ;VIA UNITA D'ITALIA 17 37132;VERONA;VR;45.43637913;11.03292589
12302;CENTRO C.P. DI PASINI GRAZIANO E C. S.N.C.;Esso;Altro;centro c.p.;CORSO MILANO 78/A 37138;VERONA;VR;45.44485002;10.96215606
27056;B.G.M. CARBURANTI S.N.C. DI CONTO' BIAGIO E SIMONE;Agip Eni;Altro;contò simone;stradone santa lucia  2 37136;VERONA;VR;45.42285284;10.98218411
36021;RETITALIA  S.P.A.;Esso;Altro;CORRISPETTIVI VERONA VIA MANTOVANA;VIA MANTOVANA 106/D 37137;VERONA;VR;45.41059002;10.93638808
7964;FRATELLI CANTERI DI CANTERI PAOLO & C. S.A.S.;Costantin;Altro;COSTANTIN QUINTO;VIA VALPANTENA 18/L 37142;VERONA;VR;45.48802346;11.01917446
32391;DBF S.R.L.;Pompe Bianche;Altro;DBF Via Legnago;VIA LEGNAGO 147/B 37134;VERONA;VR;45.40327422;11.00576207
7454;DANESE MASSIMO;Ego;Altro;Ego;via Vigasio 91 37068;VERONA;VR;45.38477428;10.97232163
10328;DBF S.R.L.;Pompe Bianche;Altro;EGO - SAN GIOVANNI LUPATOTO;STRADA RODIGINA  37135;VERONA;VR;45.38319664;11.02380925
21277;ZUPPINI DIEGO;Agip Eni;Strada Statale;ENI;Statale 11 Padana Superiore, Km. 1, dir. vicenza 37132;VERONA;VR;45.4305041;11.05671197
10864;MASAIA MASSIMO;Agip Eni;Altro;eni;VIA PISANO 68 37131;VERONA;VR;45.44003486;11.02553381
15460;MASAIA GIAMBATTISTA;Agip Eni;Altro;ENI;VIA SOMMACAMPAGNA 59 37137;VERONA;VR;45.41722314;10.92958599
25964;M.G.S. DI MAZZI MASSIMO & C. S.N.C.;Agip Eni;Altro;ENI ;VIA TUNISI 13 37134;VERONA;VR;45.40676483;10.99357009
25965;M.G.S. DI MAZZI MASSIMO & C. S.N.C.;Agip Eni;Altro;ENI;VIA FRANCO FACCIO 25C 37122;VERONA;VR;45.428344;10.99385172
33490;M.C.S. DI MAZZI MASSIMO;Agip Eni;Altro;ENI;VIA BELFIORE 204 37135;VERONA;VR;45.37184974;10.99074304
33523;M.C.S. DI MAZZI MASSIMO;Agip Eni;Altro;ENI;VIA CAMPAGNOL DI TOMBETTA 6 37134;VERONA;VR;45.41627277;10.99173536
10498;MOLESINI GIORGIO;Agip Eni;Altro;Eni di Bassona - Verona;VIA GARDESANA 109 37139;VERONA;VR;45.45760473;10.90226233
29166;F.LLI PIETROPOLLI S.N.C. DI PIETROPOLLI DANIELE & C.;Agip Eni;Altro;Eni F.lli Pietropolli;VIA MANTOVANA 90 37137;VERONA;VR;45.4203089;10.95253822
16647;IMPIANTO DI DISTRIBUZIONE CARBURANTI AL FORTE DI ZANINI GABRIELE E FEDERICO S.N.C.;Agip Eni;Altro;eni f.lli zanini; VIA FORTE TOMBA, 37061;VERONA;VR;45.38945578;10.99395365
36192;MOLESINI GIORGIO;Agip Eni;Altro;Eni Ponte Catena;via Farinati degli Uberti 16 37126;VERONA;VR;45.44911257;10.98416161
21338;ESSO TRUCK SERVICE DI DONEDDU ANTONIO TOMMASO & C. S.A.S.;Esso;Altro;ESSO TRUCK SERVICE;VIALE DEL LAVORO 39 37135;VERONA;VR;45.40934656;10.97743459
35692;ESSO TRUCK SERVICE DI DONEDDU ANTONIO TOMMASO & C. S.A.S.;Esso;Altro;ESSO TRUCK SERVICE 2;VIA PASTEUR 9 37135;VERONA;VR;45.40146122;10.98809637
10641;FULL SERVICE CAR S.R.L.;Esso;Altro;Full Service Car;Via Tangenziale Sud Km 7  37100;VERONA;VR;45.4012663;10.93909778
17804;GB ECONOMY S.R.L.;Pompe Bianche;Altro;GB ECONOMY SRL;VIA LUGAGNANO 130 37139;VERONA;VR;45.43672918;10.91803144
7797;GIORGIO SPREA S.R.L.;Pompe Bianche;Altro;Giorgio Sprea S.r.l.;VIA SAN GIOVANNI LUPATOTO 125 37134;VERONA;VR;45.41241276;11.00008916
28945;GRISI CARBURANTI S.A.S. DI GRISI FRANCESCA & C.;Esso;Altro;Grisi Carburanti;VIA SAN GIACOMO 42 37135;VERONA;VR;45.40912541;10.98922776
12487;BUSSINELLO S.R.L.;Pompe Bianche;Altro;Impianto Verona Petroli - Colombo;VIA COLOMBO 103/A 37138;VERONA;VR;45.44814152;10.97482413
12495;BUSSINELLO S.R.L.;Pompe Bianche;Altro;Impianto Verona Petroli - Preare;VIA PREARE 48/A 37124;VERONA;VR;45.46660579;10.95858871
28240;ART CAFFE' DI ENEA;Api-Ip;Altro;IP ;VIA MONTI LESSINI 175 37132;VERONA;VR;45.43941697;11.04355921
15927;KEROPETROL S.P.A.;KEROPETROL;Altro;KEROPETROL SPA VERONA;VIA COLONNELLO FINCATO 180 ;VERONA;VR;45.45044743;11.02015279
4114;LA STELLA S.N.C. DI  CASTELLO FABIO E  TRATTO SILVIA;Q8;Altro;LA STELLA SNC DI CASTELLO FABIO E TRATTO SILVIA;VIA UNITA D'ITALIA 350/B 37132;VERONA;VR;45.43006785;11.0588564
14208;LEDRI S.N.C. DI LEDRI STEFANO, GIORGIO,  MARCO E IDELMA;Agip Eni;Altro;LEDRI SNC DI LEDRI STEFANO, GIORGIO, MARCO E IDELMA;VIALE DEL LAVORO 22 37135;VERONA;VR;45.41491659;10.97966131
29017;LORO F.LLI-S.P.A.;Loro;Altro;LORO F.LLI SPA;VIA SCARSELLINI 41 37123;VERONA;VR;45.43976698;10.97762704
29018;LORO F.LLI-S.P.A.;Loro;Altro;LORO F.LLI SPA;STRADA DELL'ALPO 80 37136;VERONA;VR;45.38757132;10.93186319
8177;DALLA BERNARDINA F.LLI S.R.L.;Pompe Bianche;Altro;M-Fuel - Via Bionde;VIA BIONDE 8 37139;VERONA;VR;45.44875835;10.94094113
27008;METANAUTO BASSONE SRL;Pompe Bianche;Altro;Metanauto Bassone srl;VIA BASSONE 78 37139;VERONA;VR;45.44792259;10.89636683
11960;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;POIANO-VIA COLONNELLO FINCATO 87;VIA COLONNELLO FINCATO 87 37030;VERONA;VR;45.46690824;11.01819947
33064;RETITALIA  S.P.A.;Esso;Altro;Porta Nuova;PIAZZALE PORTA NUOVA 4 37138;VERONA;VR;45.43005694;10.9865456
32593;GESTIONI INNOVATIVE ITALIA S.R.L.;Agip Eni;Altro;PV 3835;CORSO MILANO 62 37138;VERONA;VR;45.44401124;10.96785781
19857;ALDROVANDI T.R.E. DI ALDROVANDI TEODORO & C. S.A.S.;Q8;Altro;Q8;STRADONE SANTA LUCIA 37 37136;VERONA;VR;45.42245061;10.97955484
5094;Q8 MEDIANA DI BERNARD ROBU;Q8;Altro;Q8 Mediana di Bernard Robu;STRADA T4-T9 8 37139;VERONA;VR;45.43208041;10.92261508
32897;REPSOL ITALIA S.P.A.;Repsol;Altro;Repsol_Verona_VR003;VIA ALBERE 96/B 37138;VERONA;VR;45.42920763;10.96814543
38450;AXEL MOTORS DI ILIE BOGDAN ALEXANDRU;Retitalia;Altro;retitalia;VIA BASSO ACQUAR 32 37135;VERONA;VR;45.42312247;10.99028257
5261;SAN MARCO PETROLI DISTRIBUZIONE S.R.L.;San Marco Petroli;Altro;SMP VERONA, VIA ALBERE 107/A;VIA ALBERE 107/A 37138;VERONA;VR;45.42737268;10.95870674
13125;SPONDA GIANFRANCO;Agip Eni;Altro;sponda;VIA GIOIA 17 37135;VERONA;VR;45.40093522;10.97475439
10509;ANDREON LUIGI;Agip Eni;Altro;Stazione di servizio Andreon Luigi.;VIALE C. COLOMBO 125 37138;VERONA;VR;45.44857113;10.97830103
13292;BRUNI FEDERICO;Agip Eni;Altro;Stazione di servizio Eni di Bruni Federico;VIA PREARE 11 37124;VERONA;VR;45.46689292;10.95926582
10674;PALERMO NICOLA;Agip Eni;Altro;Stazione di Servizio Eni di Nicola Palermo;VIA MAMELI 160/F 37126;VERONA;VR;45.45748469;10.97889304
6147;LUNARDI GIULIANO;Total Erg;Altro;stazione di servizio totalerg di Lunardi Giuliano;STRADONE S.LUCIA 12 37136;VERONA;VR;45.42258928;10.96535996
10612;G.S.M. S.A.S. DI RINALDI MASSIMO E C.;Agip Eni;Altro;Stazione Eni GSM sas;VIA COL. GIOVANNI FINCATO 34 37131;VERONA;VR;45.44328959;11.01809084
10611;G.S.M. S.A.S. DI RINALDI MASSIMO E C.;Agip Eni;Altro;Stazione Eni GSM sas unità locale 2;VIA VOLTURNO 17 37135;VERONA;VR;45.41314898;10.98829777
31879;GHULAM GUJRAT DI ZAMAN TAHIR & C. S.A.S.;Api-Ip;Altro;STAZIONE IP ;VIA BELFIORE 219/A 37135;VERONA;VR;45.35397509;10.99508956
35557;STREET S.R.L.;Total Erg;Altro;TOTAL ERG;VIA TANGENZIALE SUD LATO NORD 0 37100;VERONA;VR;45.39991823;11.00439817
13933;GIROTTO LORENZO;Total Erg;Altro;totalerg;VIA MAMELI 168/A 37124;VERONA;VR;45.45867335;10.97616188
25489;BLUE SERVICE S.N.C. DI DAL LAGO ERICA;Total Erg;Altro;TOTALERG;LOCALITA' PONTE FLORIO TANGEZIALE EST, 37141;VERONA;VR;45.44648267;11.05214417
6267;UGOLINI PETROLI S.R.L.;Pompe Bianche;Altro;UGOLINI PALAZZINA;VIA PALAZZINA 49 37134;VERONA;VR;45.40542759;11.01144802
38518;J.L. AUTOSERVIZIO DI PRADEEP WIJESINGH;Pompe Bianche;Altro;UGOLINI PETROLI;VIA CALABRIA 9 37139;VERONA;VR;45.43760937;10.94870309
6262;UGOLINI PETROLI S.R.L.;Pompe Bianche;Altro;UGOLINI QUINTO;VIA VALPANTENA 66 37142;VERONA;VR;45.49541045;11.01925761
39872;PVB RETAIL S.P.A.;Vega;Altro;VEGA FORTE TOMBA;VIA FORTE TOMBA 47/C 37135;VERONA;VR;45.39635035;10.99199027
4712;NUOVA SIDAP  S.R.L.;Esso;Altro;Verona; TANGENZIALE EST 10  37100;VERONA;VR;45.44627098;11.0513841
23482;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;Altro;Verona;Via del Brennero 42/A 37124;VERONA;VR;45.4808719;10.93613595
30422;PENTA PETROLI SRL;Pompe Bianche;Altro;VERONA;VIA MONTE ORTIGARA 1 37126;VERONA;VR;45.45460084;10.98446473
7270;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA - CORSO MILANO 229;CORSO MILANO 229 37138;VERONA;VR;45.44637236;10.9500164
30995;IP SERVICES S.R.L.;Api-Ip;Altro;VERONA - SAN MASSIMO;SAN MASSIMO  37100;VERONA;VR;45.45049624;10.93386245
30289;IP SERVICES S.R.L.;Api-Ip;Altro;VERONA - VENEZIA 22/A;VIALE VENEZIA 22/a 37100;VERONA;VR;45.43759341;11.02472146
6503;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;VERONA C. GALLIANO 19/D;C. GALLIANO 19/D 37144;VERONA;VR;45.43902813;10.97509686
31385;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;Altro;Verona C.so Milano ;c.so Milano 66 37138;VERONA;VR;45.44436506;10.96512817
6505;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;VERONA CORSO VENEZIA 16;CORSO VENEZIA 16 37100;VERONA;VR;45.43900184;11.01700567
24918;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA VIA L. PANCALDO 28;VIA L. PANCALDO 28 37138;VERONA;VR;45.45004967;10.97183387
6510;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;VERONA VIA MAMELI 164;VIA MAMELI 164 37100;VERONA;VR;45.45807327;10.97761219
11963;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA-STRADA PER ARBIZZANO LOC.PARONA;STRADA PER ARBIZZANO LOC.PARONA S/N 37124;VERONA;VR;45.48453141;10.94259574
11961;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA-VIA MEDIANA 9;VIA MEDIANA 9 37139;VERONA;VR;45.43096948;10.91929704
11956;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA-VIALE DEL LAVORO 40;VIALE DEL LAVORO 40 37135;VERONA;VR;45.41245104;10.97851953
33062;RETITALIA  S.P.A.;Esso;Altro;Via Stanga;VIA STANGA 23 37139;VERONA;VR;45.44646291;10.9418048
33061;RETITALIA  S.P.A.;Retitalia;Altro;Via torbido;VIA TORBIDO 6 37131;VERONA;VR;45.43804606;11.015241
17984;WALD S.R.L.;Esso;Altro;WALD SRL;VIA BRESCIANA 79 37139;VERONA;VR;45.44627643;10.89578882
38530;PIT STOP S.N.C. DI DAL LAGO ERICA & C.;Total Erg;Altro;_Staz. Servizio Totalerg Pit Stop s.n.c.;Tangenziale sud Località Strengara 11+350 37100;VERONA;VR;45.40439351;11.06364548
39027;SPEED WASH SNC DI MENEGHINI FABIO E SANDRO;Tamoil;Altro;SpeedWash Tamoil;Strada Provinciale 7 via Nuova Padovana, dir. COLOGNA/VERONA  37040;VERONELLA;VR;45.33628504;11.33788727
17683;DALLA VERDE SILVANO;Pompe Bianche;Altro;Dalla Verde Silvano;VIA RISORGIMENTO 18 37030;VESTENANOVA;VR;45.57287013;11.22806154
21789;AUTORIPARAZIONI PRESA S.N.C. DI PRESA ENRICO E GIORGIO;Tamoil;Altro;Presa - Carburanti Tamoil;VIA VILLA BOLCA 71 37030;VESTENANOVA;VR;45.59508636;11.20618746
5258;SAN MARCO PETROLI DISTRIBUZIONE S.R.L.;San Marco Petroli;Altro;SMP VIGASIO;Via Nogarole Rocca  37068;VIGASIO;VR;45.31141416;10.94102561
31452;CORDIOLI ALBERTO;Tamoil;Altro;TAMOIL7224;VIA VERONA 94 37068;VIGASIO;VR;45.33136212;10.95129311
20987;BOGONI ALFONSO & C. - S.A.S. DI BOGONI CARLO & C.;Bogoni;Strada Statale;BOGONI ALFONSO & C. SAS;Statale 434 Transpolesana, Km. 43,300, dir. ROVIGO 37049;VILLA BARTOLOMEA;VR;45.15195915;11.33351728
27072;DELTA ENERGY S.R.L.;Tamoil;Strada Statale;DELTA ENERGY SRL - Villa Bartolomea;Statale 434 Transpolesana, Km. 45,800, dir. Rovigo - Verona 37049;VILLA BARTOLOMEA;VR;45.13943387;11.35925174
26162;S.I.A. ENGINEERING CONSTRUCTION S.R.L.;Sia fuel;Altro;Sia Fuel Villa Bartolomea;VIA CADUTI DEL LAVORO 46 37049;VILLA BARTOLOMEA;VR;45.14527678;11.35455251
39494;B PETROL SRL;Pompe Bianche;Altro;B-PETROL SRL;VIA SOMMACAMPAGNA 75 37069;VILLAFRANCA DI VERONA;VR;45.37353085;10.84563017
32800;C.G.R. S.A.S. DI CORDIOLI PATRIZIO & C.;Tamoil;Altro;c.g.r. sas di cordioli patrizio e c.;via sommacampagna 46 37069;VILLAFRANCA DI VERONA;VR;45.36492655;10.84636778
12260;CARBURANTI ALBERTINI DI ALBERTINI CAROLINA;San Marco Petroli;Altro;CARBURANTI ALBERTINI SMP;LOCALITA' MADONNINA  DI PRABIANO 14, 37069  ;VILLAFRANCA DI VERONA;VR;45.36151937;10.79820816
5993;BERNABENI ENRICO;Agip Eni;Altro;Eni di Bernabeni Enrico;VIA MANTOVA 50 37069;VILLAFRANCA DI VERONA;VR;45.34144718;10.83679305
35817;EMANUELLI CARBURANTI S.A.S. DI EMANUELLI ALEX;Agip Eni;Altro;ENI SPA PV 13833;VIA POSTUMIA 55/A 37069;VILLAFRANCA DI VERONA;VR;45.36410151;10.86100191
38319;FENIX S.N.C. DI BALDAN & C.;Agip Eni;Altro;FENIX;VIA SAN GIOVANNI DELLA PAGLIA 23 37069;VILLAFRANCA DI VERONA;VR;45.35917894;10.85399196
20668;GIO' CARBURANTI DI D'ONOFRIO GIOVANNI;Q8;Strada Statale;GIO' CARBURANTI;Statale 62 della Cisa, Km. 211+500, dir. Verona 37069;VILLAFRANCA DI VERONA;VR;45.38607109;10.89716211
22760;LS AUTOSERVIZI DI LESO FRANCO E C. SNC;Pompe Bianche;Altro;LS AUTOSERVIZI DI LESO FRANCO & C SNC;VIA LUGI FANTONI 25 37069;VILLAFRANCA DI VERONA;VR;45.34353731;10.82841575
14218;LS AUTOSERVIZI DI LESO FRANCO E C. SNC;Tamoil;Altro;ls autoservizi di leso franco & c. snc;via luigi fantoni 25 37069;VILLAFRANCA DI VERONA;VR;45.34374091;10.82865179
15358;D'O.CA. S.R.L.;Pompe Bianche;Altro;Metano Dossobuono di Villafranca V.se;Strada Regionale n.62 della Cisa, Via Borgo Bello 37 37069;VILLAFRANCA DI VERONA;VR;45.38578438;10.89745849
5381;METANO VILLAFRANCA S.R.L.;Pompe Bianche;Altro;Metano Villafranca S.r.l.;LOCALITA' BROCCIOLO 1/A 37069;VILLAFRANCA DI VERONA;VR;45.33886974;10.83463378
34222;NOALOIL S.P.A.;Noaloil;Altro;NOALOIL SPA PV12;viale postumia 18 37069;VILLAFRANCA DI VERONA;VR;45.36140866;10.85716568
39771;PASQUETTO LUCIO;Q8;Altro;Q8 KUWAIT PETROLEUM ITALIA SPA;VIA PIAVE 34 37069;VILLAFRANCA DI VERONA;VR;45.33089087;10.83490238
25832;G.S.M. S.A.S. DI RINALDI MASSIMO E C.;Agip Eni;Altro;Stazione Eni GSM sas unità locale 3;VIA POSTUMIA 86 37069;VILLAFRANCA DI VERONA;VR;45.36936548;10.87017506
12651;BAZZONI GIUSEPPE;Esso;Altro;distributore carburanti bazzoni giuseppe;VIA TIRO A SEGNO 5 37059;ZEVIO;VR;45.37281476;11.12435457
22385;EMANUELLI CARBURANTI S.A.S. DI EMANUELLI ALEX;Agip Eni;Altro;ENI SPA;STRADA STATALE 434 TRANSPOLESANA DX KM7+400 SN 37059;ZEVIO;VR;45.36969787;11.0491173
18089;SCARPI LUCA;Pompe Bianche;Altro;STAZIONE di SERVIZIO di SCARPI LUCA;VIA STEFANO DA ZEVIO 39 37059;ZEVIO;VR;45.36976998;11.13160522
31516;POLATO MAURIZIO;Tamoil;Altro;Stazione di Servizio Tamoil di Polato Maurizio;VIA RONCHESANA 1 37059;ZEVIO;VR;45.37269463;11.0777995
39169;PVB RETAIL S.P.A.;Vega;Altro;VEGA ZEVIO;VIA MIRANDOLA 33 37059;ZEVIO;VR;45.37143897;11.09839082
4689;NUOVA SIDAP  S.R.L.;Esso;Strada Statale;Zevio;Statale 434 Transpolesana, Km. 8+430, dir. _ 37059;ZEVIO;VR;45.36466686;11.0603933
6508;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;ZEVIO VIA MATTEOTTI  8;VIA MATTEOTTI 8 37059;ZEVIO;VR;45.37081201;11.11596896
27667;FIRST S.R.L.;Pompe Bianche;Altro;FIRST S.R.L.;VIA STAZIONE 42 37040;ZIMELLA;VR;45.33199116;11.37767851
5666;LORO F.LLI-S.P.A.;Loro;Altro;LORO F.LLI SPA;VIA E. PERTINI SNC 37040;ZIMELLA;VR;45.370103;11.33282125
30102;METANAUTO ZIMELLA S.R.L.;Pompe Bianche;Altro;Metanauto Zimella Srl;via stazione 1131 37040;ZIMELLA;VR;45.33795896;11.37557632
8189;ZUDDAS FAUSTO;Api-Ip;Strada Statale;fausto zuddas;Statale 126 Sud Occidentale Sarda, Km. 85,807, dir. guspini 09031;ARBUS;VS;39.52781977;8.606860042
18999;FOSCI WALTER;Api-Ip;Altro;stazione di servizio IP;via Dante 125 09031;ARBUS;VS;39.51869955;8.598356636
24786;PALA FABIO;Esso;Strada Statale;DISTRIBUTORE ESSO;Statale 197 di San Gavino e del Flumini, Km. 44, dir. BARUMINI 09129;BARUMINI;VS;39.69776625;8.998846114
9145;CADDEU DARIO;Q8;Altro;distributore Q8;piazza resistenza  09040;FURTEI;VS;39.56308855;8.943941999
29831;IP SERVICES S.R.L.;Api-Ip;Altro;GONNOSFANADIGA - SS 196;VIA NAZIONALE snc 09035;GONNOSFANADIGA;VS;39.49681863;8.665594636
5766;FRONGIA ROBERTO;Agip Eni;Strada Statale;Impianto Eni Frongia Roberto;Statale 196 di Villacidro, Km. 38.898, dir. Gonnosfanadiga 09035;GONNOSFANADIGA;VS;39.50158391;8.657313734
22856;CARTA BRUNO;Pompe Bianche;Altro;Fiamma 2000;S.S. 126 KM 94,410 SNC  09036;GUSPINI;VS;39.56574512;8.65276739
6687;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;GUSPINI S.S. 126 KM 1;S.S. 126 KM 1 SNC 09036;GUSPINI;VS;39.54508253;8.635299158
31010;ENI FUEL S.P.A.;Agip Eni;Altro;PV 56077 Eni rete Guspini;VIA MATTEOTTI 226 09036;GUSPINI;VS;39.53675612;8.636841774
4908;DIEFFE S.N.C. DI DESOGUS E FLORIS;Esso;Altro;Srazione di Servizio Esso Dieffe snc;VIA GRAMSCI SNC 09036;GUSPINI;VS;39.5422259;8.63231628
29400;IP SERVICES S.R.L.;Api-Ip;Altro;LUNAMATRONA - S.P. SANLURI;S.P. PER SANLURI  09052;LUNAMATRONA;VS;39.63493466;8.906540573
25552;CARA GIAN LUCA;Q8;Altro;Q8;via gramsci snc, 09030;PABILLONIS;VS;39.59611287;8.716338426
8199;"ISOLA GAS SOCIETÀ A RESPONSABILITÀ LIMITATA CON DENOMINAZIONE ABBREVIATA "" ISOLA GAS S.R.L.""""";Pompe Bianche;Strada Statale;ISOLA GAS;Statale 293 di Giba, Km. 2,467, dir. samassi 09030;SAMASSI;VS;39.51972852;8.91007036
24498;PORCU GIUSEPPE;Tamoil;Strada Statale;Porcu Giuseppe;Statale 293 di Giba, Km. 6+288, dir. giba 09030;SAMASSI;VS;39.48630768;8.899969831
34610;PETROLIFERA ADRIATICA S.P.A.;Retitalia;Altro;Distrib. RETITALIA San Gavino Monreale;S.P. San Gavino - Villacirdo  09037;SAN GAVINO MONREALE;VS;39.53670358;8.781557009
37144;CONTU CARLO;Pompe Bianche;Altro;Self Service H24 di Contu Carlo;Lott. S'Uspidali Loc. Pardu sn 09037;SAN GAVINO MONREALE;VS;39.55879007;8.79667595
28827;SENIS GIANCARLO;Agip Eni;Altro;STAZIONE N. 17848 SENIS GIANCARLO;VIA MARIA CARTA SNC 09037;SAN GAVINO MONREALE;VS;39.55699076;8.796283007
10259;ATZENI IGNAZIO E FIGLI S.N.C. DI ATZENI EMANUELE;Agip Eni;Altro;Atzeni Ignazio & Figli;VIA CARLO FELICE 67, 09025;SANLURI;VS;39.55659244;8.904067385
15992;PILLONI ROBERTO;Agip Eni;Strada Statale;eni;Statale 131 Carlo Felice, Km. 44,700, dir. cagliari-oristano 09025;SANLURI;VS;39.56368401;8.888970762
26803;LENA SERVICE S.A.S DI FRAU STEFANIA & C.;Pompe Bianche;Strada Statale;Lena Service Sas;Statale 197 di San Gavino e del Flumini, Km. 21.860, dir. Sanluri-San Gavino 09025;SANLURI;VS;39.55642145;8.873491064
19233;CADDEO ANTONINO;Agip Eni;Altro;7598;VIA ORISTANO 2 09030;SARDARA;VS;39.61241561;8.820916483
31672;FRAU DI MAURO FRAU E C. S.A.S.;Q8;Strada Statale;LATO EST;Statale 131 Carlo Felice, Km. 56.148, dir. Oristano 09030;SARDARA;VS;39.62664229;8.793509603
31673;FRAU DI MAURO FRAU E C. S.A.S.;Q8;Strada Statale;LATO OVEST;Statale 131 Carlo Felice, Km. 56.233, dir. CAGLIARI 09030;SARDARA;VS;39.62632951;8.792163134
35127;T.D.M. S.R.L.;Tamoil;Strada Statale;8479;Statale 196 di Villacidro, Km. 4202, dir. NORD 09038;SERRAMANNA;VS;39.4162421;8.924440295
32488;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SERRAMANNA SS.196 KM.3+849;SS.196 KM.3+849  09038;SERRAMANNA;VS;39.41297609;8.925500438
29697;MURGIA SERGIO;Total Erg;Altro;Totalerg;VIA CAGLIARI 40/A 09038;SERRAMANNA;VS;39.41708399;8.924314231
39414;R.G.M. S.R.L.;Esso;Strada Statale;Area di servizio Esso ;131 Carlo Felice, Km. 32,493, Cagliari Oristano  09027;SERRENTI;VS;39.48420653;8.980450183
6286;VI.FLO. DI FLORIS ANTONELLO S.N.C. CON DENOMINAZIONE ABBREVIATA VI.FLO. S.N.C.;Esso;Strada Statale;Esso Vi.Flo.snc;Statale 131 Carlo Felice, Km. 40,085, dir. cagliari 09027;SERRENTI;VS;39.53560972;8.925403208
13101;SANNA PAOLA;Api-Ip;Altro;IP Sanna Paola;VIALE RINASCITA 2 09027;SERRENTI;VS;39.49439889;8.969779685
21833;SANNA MARCELLO;Api-Ip;Altro;Sanna Marcello;Via Nazionale  09027;SERRENTI;VS;39.48458431;8.982103385
17189;IMPIANTO ONNIS DI ONNIS OMBRETTA & C. S.A.S.;Q8;Altro;impianto q8 di onnis ombretta sas;prov marmilla 46  09020;USSARAMANNA;VS;39.68907654;8.908807039
40066;T.D.M. S.R.L.;Tamoil;Altro;8193;SP. PER SAN GAVINO MONREALE (VS)  09039;VILLACIDRO;VS;39.46596461;8.745567799
33548;LAMPIS VINCENZA;Q8;Altro;Lampis Vincenza;strada provinciale 61 km 0.895 sn 09039;VILLACIDRO;VS;39.46874178;8.747865111
33510;CAMPOROSSO S.R.L.;NonnaIsa Station;Altro;NonnaIsa Station VILLACIDRO;Z.I. STR C1, C/O CENTRO COMM SANT'IGNAZIO SNC 09039;VILLACIDRO;VS;39.49102126;8.763222098
11153;LEO ADRIANA, ANGELO & C. S.N.C.;Agip Eni;Altro;STAZIONE ENI 07562;VIA NAZIONALE 104 09039;VILLACIDRO;VS;39.45896506;8.743970044
9381;LAMPIS VINCENZA;Q8;Altro;VINCENZA LAMPIS;strada provincilae per furtei  09039;VILLACIDRO;VS;39.48662212;8.757259548
